faceoffWinPctg,faceoffsLost,faceoffsWon,gameDate,gameId,gameLocationCode,gamesPlayed,goalsAgainst,goalsFor,losses,opponentTeamAbbrev,otLosses,penaltyKillPctg,points,ppGoalsAgainst,ppGoalsFor,ppOpportunities,ppPctg,shNumTimes,shootoutGamesLost,shootoutGamesWon,shotsAgainst,shotsFor,teamAbbrev,teamId,ties,wins
0.45,33,27,2018-01-13T18:00:00Z,2017020671,R,1,4,1,1,PIT,0,0.6,0,2,1,7,0.1428,5,0,0,36,30,DET,17,0,0
0.4507,39,32,2017-11-26T00:00:00Z,2017020353,R,1,5,2,1,PIT,0,0.4,0,3,1,6,0.1666,5,0,0,34,35,TBL,14,0,0
0.5081,30,31,2018-03-15T23:30:00Z,2017021086,H,1,5,3,1,PIT,0,0.5,0,1,1,1,1.0,2,0,0,39,20,MTL,8,0,0
0.5666,26,34,2017-12-31T23:00:00Z,2017020594,H,1,5,0,1,TBL,0,0.8,0,1,0,4,0.0,5,0,0,35,21,CBJ,29,0,0
0.4545,30,25,2018-02-04T00:00:00Z,2017020797,R,1,3,1,1,NJD,0,1.0,0,0,0,1,0.0,3,0,0,38,16,PIT,5,0,0
0.5833,20,28,2018-03-15T23:00:00Z,2017021085,H,1,5,3,1,CBJ,0,1.0,0,0,1,3,0.3333,1,0,0,29,30,PHI,4,0,0
0.5,26,26,2017-12-01T00:00:00Z,2017020381,H,1,5,2,1,LAK,0,1.0,0,0,0,2,0.0,2,0,0,27,29,WSH,15,0,0
0.4657,39,34,2018-03-21T23:00:00Z,2017021133,R,1,5,3,1,PIT,0,0.3333,0,2,0,3,0.0,3,0,0,39,30,MTL,8,0,0
0.5068,36,37,2017-10-30T23:30:00Z,2017020174,H,1,8,5,1,TBL,0,0.6,0,2,0,3,0.0,5,0,0,38,23,FLA,13,0,0
0.5084,29,30,2017-11-23T00:00:00Z,2017020320,H,1,6,2,1,EDM,0,1.0,0,0,1,2,0.5,1,0,0,28,22,DET,17,0,0
0.574,23,31,2018-02-16T00:30:00Z,2017020889,R,1,4,1,1,SJS,0,1.0,0,0,0,1,0.0,3,0,0,30,44,VAN,23,0,0
0.5614,25,32,2018-02-09T00:30:00Z,2017020830,R,1,5,2,1,TBL,0,0.3333,0,2,1,3,0.3333,3,0,0,36,29,VAN,23,0,0
0.3859,35,22,2018-03-11T15:30:00Z,2017021059,R,1,3,1,1,CHI,0,0.6,0,2,0,1,0.0,5,0,0,39,32,BOS,6,0,0
0.6056,28,43,2018-03-21T23:00:00Z,2017021132,H,1,4,1,1,ARI,0,0.3333,0,2,0,4,0.0,3,0,0,29,30,BUF,7,0,0
0.5094,26,27,2017-12-23T23:00:00Z,2017020554,H,1,6,2,1,COL,0,0.5714,0,3,0,5,0.0,7,0,0,28,34,ARI,53,0,0
0.5689,25,33,2018-01-31T00:00:00Z,2017020768,H,1,2,1,1,CHI,0,1.0,0,0,0,1,0.0,2,0,0,31,43,NSH,18,0,0
0.5405,34,40,2017-10-26T00:00:00Z,2017020136,R,1,5,1,1,CBJ,0,0.5,0,1,0,1,0.0,2,0,0,38,35,BUF,7,0,0
0.5789,24,33,2018-02-04T18:00:00Z,2017020806,R,1,4,1,1,MTL,0,0.3333,0,2,0,1,0.0,3,0,0,35,26,OTT,9,0,0
0.55,27,33,2018-01-08T00:00:00Z,2017020649,H,1,5,2,1,TBL,0,0.0,0,0,0,4,0.0,0,0,0,24,36,DET,17,0,0
0.5166,29,31,2018-04-06T23:30:00Z,2017021255,H,1,4,1,1,STL,0,1.0,0,0,0,1,0.0,1,0,0,35,20,CHI,16,0,0
0.3846,32,20,2017-11-02T23:00:00Z,2017020187,R,1,4,3,1,WSH,0,1.0,0,0,2,4,0.5,4,0,0,19,38,NYI,2,0,0
0.4927,35,34,2018-01-10T00:30:00Z,2017020655,H,1,8,2,1,CHI,0,0.3333,0,4,0,4,0.0,6,0,0,43,27,OTT,9,0,0
0.5714,30,40,2018-02-16T00:00:00Z,2017020884,H,1,4,3,1,CGY,0,0.3333,0,2,0,5,0.0,3,0,0,31,32,NSH,18,0,0
0.4727,29,26,2018-02-14T00:00:00Z,2017020869,R,1,7,3,1,CAR,0,0.4,0,3,1,2,0.5,5,0,0,41,30,LAK,26,0,0
0.4677,33,29,2018-01-04T01:00:00Z,2017020615,H,1,5,2,1,CHI,0,1.0,0,0,1,6,0.1666,1,0,0,35,25,NYR,3,0,0
0.4084,42,29,2017-12-02T00:00:00Z,2017020394,R,1,7,4,1,WPG,0,0.4,0,3,0,5,0.0,5,0,0,38,31,VGK,54,0,0
0.4615,28,24,2017-11-26T00:00:00Z,2017020352,H,1,4,1,1,CHI,0,1.0,0,0,0,2,0.0,1,0,0,39,38,FLA,13,0,0
0.5312,30,34,2017-11-08T00:00:00Z,2017020227,R,1,3,1,1,CAR,0,1.0,0,0,1,2,0.5,5,0,0,48,31,FLA,13,0,0
0.5185,26,28,2018-04-07T23:30:00Z,2017021271,H,1,6,3,1,MIN,0,1.0,0,0,0,2,0.0,1,0,0,24,30,SJS,28,0,0
0.4905,27,26,2017-10-25T23:00:00Z,2017020137,R,1,5,2,1,STL,0,0.3333,0,2,0,2,0.0,3,0,0,29,25,CGY,20,0,0
0.4915,30,29,2017-11-18T18:00:00Z,2017020296,R,1,4,0,1,LAK,0,0.0,0,0,0,2,0.0,0,0,0,20,24,FLA,13,0,0
0.5,28,28,2018-03-22T23:00:00Z,2017021137,R,1,4,3,1,PHI,0,1.0,0,0,0,2,0.0,2,0,0,36,36,NYR,3,0,0
0.5087,28,29,2018-01-19T00:00:00Z,2017020696,H,1,5,2,1,BOS,0,0.0,0,1,0,2,0.0,1,0,0,34,24,NYI,2,0,0
0.4576,32,27,2017-11-25T23:00:00Z,2017020355,H,1,4,2,1,VGK,0,0.8,0,1,0,5,0.0,5,0,0,28,26,ARI,53,0,0
0.6792,17,36,2017-11-21T00:00:00Z,2017020310,H,1,3,2,1,CBJ,0,1.0,0,0,0,3,0.0,1,0,0,29,32,BUF,7,0,0
0.5675,32,42,2018-03-20T23:30:00Z,2017021125,H,1,7,2,1,FLA,0,1.0,0,0,0,2,0.0,1,0,0,39,35,OTT,9,0,0
0.6056,28,43,2017-11-23T00:30:00Z,2017020332,H,1,4,2,1,VGK,0,0.6666,0,1,1,4,0.25,3,0,0,49,19,ANA,24,0,0
0.5671,29,38,2017-10-28T23:00:00Z,2017020159,H,1,4,1,1,ANA,0,0.0,0,2,0,4,0.0,2,0,0,21,32,TBL,14,0,0
0.6153,20,32,2018-03-13T23:30:00Z,2017021075,H,1,5,1,1,COL,0,0.3333,0,2,0,4,0.0,3,0,0,22,34,MIN,30,0,0
0.4264,39,29,2018-03-24T23:00:00Z,2017021154,H,1,6,4,1,WSH,0,0.3333,0,2,1,3,0.3333,3,0,0,30,21,MTL,8,0,0
0.5,30,30,2017-11-19T00:30:00Z,2017020301,R,1,3,1,1,WSH,0,0.6,0,2,1,4,0.25,5,0,0,43,31,MIN,30,0,0
0.5,25,25,2017-12-20T00:00:00Z,2017020519,R,1,4,1,1,NYR,0,1.0,0,0,0,2,0.0,2,0,0,32,40,ANA,24,0,0
0.5087,28,29,2017-10-15T00:00:00Z,2017020073,H,1,6,1,1,OTT,0,0.4,0,3,0,3,0.0,5,0,0,31,36,EDM,22,0,0
0.4507,39,32,2017-11-29T00:00:00Z,2017020373,R,1,3,2,1,NSH,0,0.75,0,1,0,3,0.0,4,0,0,31,39,CHI,16,0,0
0.5151,32,34,2017-11-17T00:30:00Z,2017020289,H,1,2,0,1,FLA,0,1.0,0,0,0,2,0.0,1,0,0,28,35,SJS,28,0,0
0.4418,24,19,2018-02-24T00:00:00Z,2017020941,H,1,4,1,1,MIN,0,0.0,0,1,0,1,0.0,1,0,0,37,23,NYR,3,0,0
0.4666,32,28,2017-10-14T23:00:00Z,2017020066,R,1,8,2,1,PHI,0,0.5,0,1,0,2,0.0,2,0,0,37,23,WSH,15,0,0
0.4107,33,23,2018-03-18T22:00:00Z,2017021115,R,1,4,2,1,ANA,0,0.5,0,1,1,4,0.25,2,0,0,36,17,NJD,1,0,0
0.5666,26,34,2017-10-14T23:00:00Z,2017020074,H,1,5,2,1,CGY,0,0.8,0,1,0,7,0.0,5,0,0,27,29,VAN,23,0,0
0.5692,28,37,2017-12-17T00:00:00Z,2017020505,H,1,6,5,1,TBL,0,1.0,0,0,2,6,0.3333,2,0,0,31,37,COL,21,0,0
0.4,33,22,2018-03-03T00:30:00Z,2017020993,R,1,3,1,1,CAR,0,1.0,0,0,1,3,0.3333,1,0,0,30,26,NJD,1,0,0
0.4691,43,38,2018-03-02T00:00:00Z,2017020983,R,1,8,4,1,BOS,0,0.4,0,3,0,4,0.0,5,0,0,38,26,PIT,5,0,0
0.5166,29,31,2018-03-01T00:00:00Z,2017020980,R,1,2,1,1,STL,0,1.0,0,0,0,2,0.0,1,0,0,25,36,DET,17,0,0
0.4,36,24,2018-01-18T00:00:00Z,2017020694,R,1,5,3,1,ANA,0,1.0,0,0,2,4,0.5,2,0,0,33,33,PIT,5,0,0
0.3333,44,22,2017-11-03T23:00:00Z,2017020198,R,1,6,3,1,EDM,0,0.0,0,1,0,0,0.0,1,0,0,42,34,NJD,1,0,0
0.5,27,27,2017-11-09T01:00:00Z,2017020233,R,1,4,2,1,NYR,0,1.0,0,0,0,4,0.0,1,0,0,33,33,BOS,6,0,0
0.5454,25,30,2017-10-23T23:00:00Z,2017020124,H,1,4,1,1,SJS,0,1.0,0,0,0,6,0.0,1,0,0,24,34,NYR,3,0,0
0.4545,30,25,2017-12-15T00:00:00Z,2017020480,R,1,2,1,1,PHI,0,1.0,0,0,0,1,0.0,2,0,0,27,20,BUF,7,0,0
0.6,18,27,2017-11-15T00:00:00Z,2017020271,R,1,3,0,1,MIN,0,1.0,0,0,0,2,0.0,1,0,0,20,30,PHI,4,0,0
0.574,23,31,2017-12-06T00:30:00Z,2017020421,H,1,5,2,1,NSH,0,0.3333,0,2,0,2,0.0,3,0,0,32,45,DAL,25,0,0
0.4285,32,24,2017-11-01T23:00:00Z,2017020183,H,1,2,0,1,NJD,0,1.0,0,0,0,4,0.0,1,0,0,26,37,VAN,23,0,0
0.4545,42,35,2017-10-21T23:00:00Z,2017020113,R,1,6,3,1,OTT,0,1.0,0,0,1,2,0.5,2,0,0,35,31,TOR,10,0,0
0.5,27,27,2018-03-10T18:00:00Z,2017021052,R,1,5,2,1,COL,0,0.8,0,1,0,3,0.0,5,0,0,31,28,ARI,53,0,0
0.4492,38,31,2017-10-12T23:30:00Z,2017020052,R,1,5,2,1,FLA,0,0.8,0,1,1,5,0.2,5,0,0,38,39,STL,19,0,0
0.3833,37,23,2017-12-03T00:00:00Z,2017020401,R,1,4,3,1,WSH,0,0.5,0,1,0,0,0.0,2,0,0,23,35,CBJ,29,0,0
0.5263,27,30,2018-01-03T00:30:00Z,2017020611,H,1,5,0,1,LAK,0,0.5,0,3,0,3,0.0,6,0,0,33,32,EDM,22,0,0
0.5147,33,35,2018-02-25T00:00:00Z,2017020950,R,1,3,1,1,DET,0,0.75,0,1,0,4,0.0,4,0,0,22,29,CAR,12,0,0
0.4461,36,29,2017-11-08T00:00:00Z,2017020226,R,1,3,1,1,PIT,0,0.8333,0,1,0,1,0.0,6,0,0,37,25,ARI,53,0,0
0.6575,25,48,2017-12-24T00:00:00Z,2017020548,H,1,3,2,1,TOR,0,0.8333,0,1,0,3,0.0,6,0,0,37,32,NYR,3,0,0
0.5,36,36,2017-10-12T23:30:00Z,2017020051,R,1,5,4,1,TBL,0,0.6,0,2,1,5,0.2,5,0,0,34,40,PIT,5,0,0
0.5454,25,30,2018-02-02T00:00:00Z,2017020778,R,1,4,3,1,NJD,0,0.5,0,2,2,3,0.6666,4,0,0,22,25,PHI,4,0,0
0.5806,26,36,2018-02-01T01:00:00Z,2017020775,R,1,5,3,1,WSH,0,0.3333,0,2,0,1,0.0,3,0,0,25,30,PHI,4,0,0
0.5072,34,35,2018-04-01T23:30:00Z,2017021221,H,1,3,1,1,WSH,0,1.0,0,0,0,5,0.0,5,0,0,34,37,PIT,5,0,0
0.4426,34,27,2017-12-31T22:00:00Z,2017020600,H,1,5,0,1,WPG,0,0.3333,0,2,0,2,0.0,3,0,0,38,35,EDM,22,0,0
0.4259,31,23,2018-03-12T23:30:00Z,2017021069,R,1,3,0,1,LAK,0,1.0,0,0,0,3,0.0,3,0,0,33,35,VAN,23,0,0
0.3962,32,21,2018-01-26T00:00:00Z,2017020746,H,1,3,0,1,NSH,0,1.0,0,0,0,2,0.0,2,0,0,27,27,NJD,1,0,0
0.4901,26,25,2018-03-11T01:00:00Z,2017021058,R,1,4,1,1,EDM,0,0.0,0,2,0,3,0.0,2,0,0,28,33,MIN,30,0,0
0.3518,35,19,2017-10-17T23:00:00Z,2017020086,R,1,4,1,1,NSH,0,0.8,0,1,1,6,0.1666,5,0,0,34,21,COL,21,0,0
0.5076,32,33,2018-03-09T00:00:00Z,2017021033,H,1,3,2,1,WPG,0,1.0,0,0,0,4,0.0,1,0,0,24,43,NJD,1,0,0
0.5263,27,30,2018-03-12T23:30:00Z,2017021070,R,1,5,3,1,SJS,0,0.6666,0,1,0,2,0.0,3,0,0,34,26,DET,17,0,0
0.4901,26,25,2017-11-02T23:00:00Z,2017020191,H,1,2,0,1,PHI,0,1.0,0,0,0,2,0.0,2,0,0,23,33,STL,19,0,0
0.4426,34,27,2017-12-17T22:00:00Z,2017020507,R,1,4,0,1,WPG,0,0.75,0,1,0,4,0.0,4,0,0,46,24,STL,19,0,0
0.4833,31,29,2018-02-23T00:00:00Z,2017020939,H,1,5,2,1,CGY,0,0.75,0,1,0,5,0.0,4,0,0,38,37,ARI,53,0,0
0.5689,25,33,2018-02-28T00:00:00Z,2017020974,H,1,6,5,1,NSH,0,0.5,0,1,1,2,0.5,2,0,0,32,39,WPG,52,0,0
0.5797,29,40,2018-01-24T00:00:00Z,2017020739,H,1,5,0,1,BUF,0,0.25,0,3,0,2,0.0,4,0,0,34,33,EDM,22,0,0
0.5675,32,42,2018-01-21T00:30:00Z,2017020718,H,1,7,3,1,NYI,0,0.5,0,2,0,1,0.0,4,0,0,46,39,CHI,16,0,0
0.5,29,29,2018-04-05T23:00:00Z,2017021243,R,1,4,3,1,PHI,0,0.0,0,0,0,1,0.0,0,0,0,34,22,CAR,12,0,0
0.5094,26,27,2017-12-02T00:30:00Z,2017020392,H,1,2,1,1,SJS,0,0.0,0,0,0,2,0.0,0,0,0,32,40,FLA,13,0,0
0.4705,36,32,2017-10-12T23:30:00Z,2017020057,R,1,3,2,1,SJS,0,0.6666,0,1,0,3,0.0,3,0,0,26,25,BUF,7,0,0
0.4776,35,32,2018-03-07T00:00:00Z,2017021021,R,1,6,4,1,NJD,0,0.4,0,3,0,2,0.0,5,0,0,33,33,MTL,8,0,0
0.4905,27,26,2018-01-22T00:30:00Z,2017020725,R,1,4,2,1,LAK,0,0.0,0,3,1,4,0.25,3,0,0,30,23,NYR,3,0,0
0.52,24,26,2017-12-19T00:00:00Z,2017020513,H,1,4,1,1,LAK,0,1.0,0,0,1,6,0.1666,2,0,0,25,37,PHI,4,0,0
0.4843,33,31,2017-12-01T00:30:00Z,2017020382,H,1,6,3,1,MTL,0,0.5,0,2,2,4,0.5,4,0,0,25,31,DET,17,0,0
0.5588,30,38,2018-03-13T23:30:00Z,2017021073,H,1,7,4,1,OTT,0,0.0,0,2,2,4,0.5,2,0,0,33,46,TBL,14,0,0
0.5,26,26,2017-11-12T00:00:00Z,2017020255,H,1,1,0,1,MIN,0,1.0,0,0,0,3,0.0,3,0,0,27,32,PHI,4,0,0
0.4333,34,26,2017-11-04T23:00:00Z,2017020208,H,1,2,0,1,CHI,0,0.75,0,1,0,2,0.0,4,0,0,35,24,MIN,30,0,0
0.5862,24,34,2018-02-24T00:30:00Z,2017020942,H,1,6,1,1,PIT,0,0.0,0,1,0,2,0.0,1,0,0,39,28,CAR,12,0,0
0.4696,35,31,2018-02-16T00:30:00Z,2017020883,R,1,4,1,1,TBL,0,0.5,0,2,1,3,0.3333,4,0,0,32,39,DET,17,0,0
0.5333,21,24,2018-02-16T00:00:00Z,2017020879,R,1,5,2,1,NJD,0,1.0,0,0,0,3,0.0,2,0,0,22,29,CAR,12,0,0
0.4745,31,28,2017-10-07T23:00:00Z,2017020020,R,1,6,3,1,NYI,0,1.0,0,0,0,4,0.0,3,0,0,33,29,BUF,7,0,0
0.415,31,22,2017-11-18T19:00:00Z,2017020295,R,1,5,2,1,WPG,0,0.0,0,0,0,2,0.0,0,0,0,34,36,NJD,1,0,0
0.5344,27,31,2018-03-22T23:00:00Z,2017021139,R,1,4,0,1,CBJ,0,0.6666,0,1,0,4,0.0,3,0,0,33,33,FLA,13,0,0
0.582,28,39,2018-01-19T00:30:00Z,2017020701,H,1,4,1,1,VGK,0,1.0,0,0,1,3,0.3333,2,0,0,30,29,TBL,14,0,0
0.4137,34,24,2018-01-31T00:00:00Z,2017020767,R,1,3,1,1,STL,0,0.6666,0,1,1,3,0.3333,3,0,0,31,34,MTL,8,0,0
0.5223,32,35,2018-01-13T00:30:00Z,2017020666,H,1,4,2,1,CGY,0,0.6666,0,1,1,4,0.25,3,0,0,29,43,FLA,13,0,0
0.4677,33,29,2017-11-25T00:00:00Z,2017020344,H,1,2,0,1,NSH,0,0.0,0,0,0,3,0.0,0,0,0,28,34,STL,19,0,0
0.5625,28,36,2017-11-10T00:00:00Z,2017020239,R,1,6,3,1,CGY,0,1.0,0,0,1,3,0.3333,2,0,0,34,42,DET,17,0,0
0.5517,26,32,2018-01-03T00:00:00Z,2017020604,H,1,5,1,1,PIT,0,0.0,0,2,0,4,0.0,2,0,0,25,28,PHI,4,0,0
0.4827,30,28,2017-12-16T00:30:00Z,2017020494,R,1,3,1,1,DET,0,0.75,0,1,0,3,0.0,4,0,0,29,26,TOR,10,0,0
0.4912,29,28,2018-01-20T18:00:00Z,2017020708,H,1,7,1,1,DAL,0,0.5,0,1,1,4,0.25,2,0,0,32,27,BUF,7,0,0
0.574,23,31,2017-11-19T00:00:00Z,2017020299,H,1,5,3,1,NYI,0,0.5,0,1,0,1,0.0,2,0,0,32,39,TBL,14,0,0
0.6779,19,40,2018-01-14T01:00:00Z,2017020675,H,1,4,1,1,COL,0,1.0,0,0,0,4,0.0,1,0,0,23,28,DAL,25,0,0
0.5535,25,31,2017-10-28T23:00:00Z,2017020164,R,1,2,1,1,MIN,0,1.0,0,0,1,3,0.3333,4,0,0,29,30,PIT,5,0,0
0.5079,31,32,2018-01-26T00:30:00Z,2017020750,H,1,3,2,1,BOS,0,0.0,0,1,1,4,0.25,1,0,0,44,23,OTT,9,0,0
0.5151,32,34,2017-10-06T23:30:00Z,2017020014,R,1,5,3,1,TBL,0,0.6666,0,1,0,4,0.0,3,0,0,25,36,FLA,13,0,0
0.4531,35,29,2017-10-30T23:30:00Z,2017020177,R,1,3,2,1,SJS,0,0.75,0,1,0,0,0.0,4,0,0,39,18,TOR,10,0,0
0.4827,30,28,2017-11-24T18:00:00Z,2017020334,R,1,4,3,1,BOS,0,1.0,0,0,1,1,1.0,2,0,0,33,20,PIT,5,0,0
0.5,23,23,2018-04-05T23:00:00Z,2017021242,R,1,2,1,1,NYI,0,1.0,0,0,1,4,0.25,2,0,0,22,35,NYR,3,0,0
0.4137,34,24,2017-11-14T00:00:00Z,2017020266,R,1,7,4,1,CGY,0,0.6666,0,1,1,1,1.0,3,0,0,37,24,STL,19,0,0
0.5625,21,27,2018-02-02T00:00:00Z,2017020787,R,1,4,2,1,VAN,0,1.0,0,0,0,4,0.0,2,0,0,21,28,CHI,16,0,0
0.4912,29,28,2018-02-14T00:00:00Z,2017020874,R,1,5,2,1,VGK,0,0.8333,0,1,1,2,0.5,6,0,0,37,31,CHI,16,0,0
0.3898,36,23,2017-12-24T00:00:00Z,2017020546,R,1,1,0,1,FLA,0,1.0,0,0,0,2,0.0,3,0,0,38,38,OTT,9,0,0
0.4179,39,28,2018-02-01T00:30:00Z,2017020773,R,1,5,0,1,TOR,0,1.0,0,0,0,1,0.0,2,0,0,50,28,NYI,2,0,0
0.4791,25,23,2017-10-21T16:30:00Z,2017020110,R,1,4,2,1,NYR,0,0.8,0,1,0,5,0.0,5,0,0,15,25,NSH,18,0,0
0.574,23,31,2017-12-29T00:30:00Z,2017020570,R,1,3,1,1,TBL,0,0.8333,0,1,1,3,0.3333,6,0,0,34,32,MTL,8,0,0
0.4583,26,22,2017-11-26T22:00:00Z,2017020361,H,1,4,2,1,EDM,0,1.0,0,0,1,2,0.5,2,0,0,36,25,BOS,6,0,0
0.5272,26,29,2018-02-24T23:15:00Z,2017020952,R,1,2,1,1,NJD,0,1.0,0,0,0,2,0.0,1,0,0,33,31,NYI,2,0,0
0.5245,29,32,2018-03-03T18:00:00Z,2017021002,H,1,5,3,1,CHI,0,0.6,0,2,0,2,0.0,5,0,0,25,32,LAK,26,0,0
0.5,32,32,2018-02-20T00:00:00Z,2017020917,H,1,2,0,1,ANA,0,0.0,0,0,0,2,0.0,0,0,0,20,33,VGK,54,0,0
0.459,33,28,2017-11-18T18:00:00Z,2017020294,R,1,6,3,1,DAL,0,0.8333,0,1,1,3,0.3333,6,0,0,21,30,EDM,22,0,0
0.6388,26,46,2017-12-23T00:30:00Z,2017020540,R,1,4,2,1,FLA,0,1.0,0,0,1,5,0.2,3,0,0,34,31,MIN,30,0,0
0.5303,31,35,2017-11-02T23:30:00Z,2017020197,R,1,5,3,1,LAK,0,0.5,0,2,1,4,0.25,4,0,0,28,36,TOR,10,0,0
0.4814,28,26,2017-12-16T23:00:00Z,2017020504,H,1,4,2,1,PIT,0,1.0,0,0,0,2,0.0,4,0,0,33,17,ARI,53,0,0
0.6349,23,40,2018-01-23T00:00:00Z,2017020726,H,1,4,2,1,COL,0,0.0,0,0,0,3,0.0,0,0,0,27,31,TOR,10,0,0
0.4833,31,29,2017-12-10T01:00:00Z,2017020453,R,1,4,2,1,CGY,0,1.0,0,0,1,4,0.25,4,0,0,35,24,VAN,23,0,0
0.4098,36,25,2018-02-04T00:30:00Z,2017020804,R,1,6,0,1,LAK,0,0.5,0,1,0,2,0.0,2,0,0,35,27,ARI,53,0,0
0.5172,28,30,2017-10-20T23:00:00Z,2017020108,R,1,4,3,1,WPG,0,0.3333,0,2,1,1,1.0,3,0,0,30,27,MIN,30,0,0
0.5517,26,32,2018-01-14T20:00:00Z,2017020680,H,1,4,1,1,CGY,0,0.5,0,1,1,5,0.2,2,0,0,30,39,CAR,12,0,0
0.5535,25,31,2018-01-06T00:30:00Z,2017020632,H,1,5,4,1,VGK,0,1.0,0,0,0,2,0.0,2,0,0,43,32,CHI,16,0,0
0.3188,47,22,2017-10-10T23:00:00Z,2017020045,R,1,5,2,1,VGK,0,0.6666,0,1,0,3,0.0,3,0,0,28,33,ARI,53,0,0
0.4461,36,29,2017-11-17T00:30:00Z,2017020280,H,1,5,4,1,ARI,0,0.6,0,2,0,4,0.0,5,0,0,32,37,MTL,8,0,0
0.4931,37,36,2018-02-14T00:00:00Z,2017020865,R,1,5,3,1,BUF,0,0.3333,0,2,1,5,0.2,3,0,0,33,29,TBL,14,0,0
0.387,38,24,2017-12-23T18:00:00Z,2017020543,R,1,3,1,1,BOS,0,0.5,0,1,0,2,0.0,2,0,0,26,31,DET,17,0,0
0.4285,36,27,2018-04-02T23:30:00Z,2017021224,H,1,6,5,1,WPG,0,0.6666,0,1,2,5,0.4,3,0,0,40,37,OTT,9,0,0
0.5,29,29,2017-10-06T23:00:00Z,2017020013,R,1,5,0,1,CBJ,0,0.5,0,1,0,1,0.0,2,0,0,37,29,NYI,2,0,0
0.55,27,33,2018-02-04T00:00:00Z,2017020794,R,1,4,1,1,BOS,0,0.3333,0,2,1,4,0.25,3,0,0,30,24,TOR,10,0,0
0.4444,30,24,2017-11-23T00:00:00Z,2017020325,R,1,5,2,1,WSH,0,0.0,0,1,0,3,0.0,1,0,0,25,31,OTT,9,0,0
0.5714,30,40,2018-03-31T23:00:00Z,2017021210,R,1,4,3,1,NJD,0,0.5,0,1,1,2,0.5,2,0,0,35,30,NYI,2,0,0
0.549,23,28,2017-11-04T23:00:00Z,2017020207,R,1,5,1,1,DAL,0,0.0,0,1,0,4,0.0,1,0,0,22,28,BUF,7,0,0
0.4857,36,34,2018-01-21T00:00:00Z,2017020713,H,1,4,3,1,TOR,0,0.6666,0,1,1,2,0.5,3,0,0,33,18,OTT,9,0,0
0.5479,33,40,2018-02-09T00:30:00Z,2017020834,H,1,5,3,1,VGK,0,0.8,0,1,2,4,0.5,5,0,0,33,38,SJS,28,0,0
0.25,45,15,2017-12-24T00:00:00Z,2017020550,R,1,4,2,1,CAR,0,0.75,0,1,0,2,0.0,4,0,0,38,22,BUF,7,0,0
0.4821,29,27,2018-02-10T00:00:00Z,2017020842,R,1,3,2,1,ANA,0,1.0,0,0,0,3,0.0,2,0,0,34,32,EDM,22,0,0
0.6666,22,44,2017-11-11T00:30:00Z,2017020248,R,1,5,2,1,VGK,0,0.75,0,1,1,6,0.1666,4,0,0,27,29,WPG,52,0,0
0.5757,28,38,2018-01-05T00:00:00Z,2017020624,R,1,2,0,1,COL,0,0.6666,0,1,0,3,0.0,3,0,0,32,34,CBJ,29,0,0
0.5409,28,33,2018-02-03T00:00:00Z,2017020790,H,1,3,1,1,SJS,0,0.3333,0,2,0,1,0.0,3,0,0,28,29,CBJ,29,0,0
0.5185,26,28,2017-11-26T00:00:00Z,2017020350,H,1,2,1,1,NYI,0,0.8,0,1,1,6,0.1666,5,0,0,24,32,OTT,9,0,0
0.3833,37,23,2017-12-22T00:30:00Z,2017020535,R,1,4,0,1,DAL,0,0.6666,0,1,0,1,0.0,3,0,0,22,24,CHI,16,0,0
0.4583,26,22,2017-11-25T00:00:00Z,2017020340,R,1,3,2,1,NJD,0,0.6666,0,1,1,3,0.3333,3,0,0,26,25,VAN,23,0,0
0.4,36,24,2017-10-18T23:30:00Z,2017020092,R,1,6,3,1,TOR,0,0.5,0,1,0,3,0.0,2,0,0,26,33,DET,17,0,0
0.4745,31,28,2017-11-22T00:00:00Z,2017020317,R,1,8,3,1,STL,0,0.6666,0,1,0,1,0.0,3,0,0,40,29,EDM,22,0,0
0.4756,43,39,2018-02-19T00:00:00Z,2017020910,R,1,7,2,1,WPG,0,0.5,0,1,2,4,0.5,2,0,0,34,27,FLA,13,0,0
0.4843,33,31,2017-11-23T00:00:00Z,2017020324,H,1,5,2,1,VAN,0,0.3333,0,2,2,5,0.4,3,0,0,37,45,PIT,5,0,0
0.4754,32,29,2017-12-16T18:00:00Z,2017020496,H,1,3,2,1,EDM,0,1.0,0,0,0,4,0.0,6,0,0,29,31,MIN,30,0,0
0.5606,29,37,2018-03-17T17:00:00Z,2017021100,H,1,3,0,1,NJD,0,1.0,0,0,0,6,0.0,4,0,0,28,38,LAK,26,0,0
0.5588,30,38,2018-03-27T23:00:00Z,2017021177,R,1,4,3,1,NJD,0,0.5,0,2,0,3,0.0,4,0,0,45,34,CAR,12,0,0
0.5967,25,37,2017-12-30T00:30:00Z,2017020580,R,1,2,1,1,CAR,0,1.0,0,0,0,2,0.0,2,0,0,33,28,PIT,5,0,0
0.4035,34,23,2018-04-07T23:00:00Z,2017021258,R,1,5,2,1,BOS,0,0.75,0,1,0,2,0.0,4,0,0,35,28,OTT,9,0,0
0.5833,30,42,2018-03-11T21:00:00Z,2017021060,H,1,5,2,1,NYI,0,1.0,0,0,0,4,0.0,1,0,0,27,52,CGY,20,0,0
0.415,31,22,2018-03-30T23:00:00Z,2017021202,H,1,4,1,1,CAR,0,1.0,0,0,0,2,0.0,1,0,0,30,21,WSH,15,0,0
